"","LevelD","MM1","MM2","MM3","MM4","MV1","MV2","MV3","UM1","UM2","UM3","UM4","UM5","Order","LevelA","LevelB","LevelC_id","LevelC","LevelD_id","EC"
"9268","K10622",443,248,332,73,675,209,68,660,691,856,989,1452,7401,"Metabolism","Xenobiotics biodegradation and metabolism",622,"Xylene degradation [PATH:ko00622]","cmtD	 dhbB; HCOMODA/2-hydroxy-3-carboxy-muconic semialdehyde decarboxylase ","[EC:4.1.1.-]								"
"9269","K10624",9,9,0,0,42,0,0,3,45,1,4,8,18198,"","",NA,"","NO_NAME",""
"9270","K10625",22,1,0,6,20,0,0,0,0,1,2,0,15892,"","",NA,"","E3 ubiquitin-protein ligase UBR1 ",""
"9271","K10626",2,1,5,0,13,0,0,2,0,5,4,1,15893,"","",NA,"","E3 ubiquitin-protein ligase UBR2 ",""
"9272","K10627",46,43,0,0,153,0,0,5,0,19,0,0,15882,"","",NA,"","E3 ubiquitin-protein ligase RAD18 ",""
"9273","K10628",0,0,0,0,0,0,0,0,0,0,1,0,11826,"Environmental Information Processing","Signal transduction",4068,"FoxO signaling pathway [PATH:ko04068]","RAG1; V(D)J recombination-activating protein 1 ","[EC:2.3.2.27]									"
"9274","K10629",0,9,4,4,9,0,0,8,0,0,4,0,17286,"","",NA,"",NA,""
"9275","K10630",4,3,0,0,11,0,0,0,0,0,0,0,19162,"","",NA,"","RanBP-type and C3HC4-type zinc finger-containing protein 1",""
"9276","K10631",7,0,0,0,0,0,0,0,0,2,4,0,15890,"","",NA,"","E3 ubiquitin-protein ligase Topors ",""
"9277","K10632",0,4,20,0,6,0,0,4,0,15,5,3,10419,"Environmental Information Processing","Signal transduction",4014,"Ras signaling pathway [PATH:ko04014]","BRAP; BRCA1-associated protein ","[EC:2.3.2.27]									"
"9278","K10634",0,0,0,0,2,0,0,0,0,0,0,0,17287,"","",NA,"",NA,""
"9279","K10635",0,4,0,0,0,0,0,0,0,0,1,10,17288,"","",NA,"",NA,""
"9280","K10636",6,0,0,0,8,0,2,0,7,51,0,2,8569,"Genetic Information Processing","Folding sorting and degradation",4141,"Protein processing in endoplasmic reticulum [PATH:ko04141]","AMFR	 GP78; autocrine motility factor receptor ","[EC:2.3.2.27]								"
"9281","K10637",7,46,0,37,4,0,22,0,0,3,0,0,15881,"","",NA,"","E3 ubiquitin-protein ligase MYLIP ",""
"9282","K10638",0,0,10,3,9,0,0,8,16,5,24,0,17289,"","",NA,"",NA,""
"9283","K10639",0,0,0,0,0,0,0,0,0,0,110,0,17290,"","",NA,"",NA,""
"9284","K10640",0,0,0,0,0,0,0,0,23,0,0,0,17291,"","",NA,"",NA,""
"9285","K10641",53,0,0,1,19,9,11,0,74,17,8,17,15873,"","",NA,"","E3 ubiquitin-protein ligase LRSAM1 ",""
"9286","K10642",0,1,0,0,0,0,0,0,2,0,0,0,17292,"","",NA,"",NA,""
"9287","K10643",25,39,0,0,29,0,38,11,0,0,15,0,8837,"Genetic Information Processing","Folding sorting and degradation",3018,"RNA degradation [PATH:ko03018]","CNOT4	 NOT4	 MOT2; CCR4-NOT transcription complex subunit 4 ","[EC:2.3.2.27]							"
"9288","K10644",56,0,0,0,0,0,13,0,0,40,0,0,15866,"","",NA,"","E3 ubiquitin-protein ligase CHFR ",""
"9289","K10645",21,34,12,0,85,9,12,57,33,12,68,20,15879,"","",NA,"","E3 ubiquitin-protein ligase mind-bomb ",""
"9290","K10646",6,0,14,0,58,0,94,13,0,8,35,67,15891,"","",NA,"","E3 ubiquitin-protein ligase TRAF7 ",""
"9291","K10647",0,0,0,0,0,0,0,0,0,1,3,0,17293,"","",NA,"",NA,""
"9292","K10648",0,0,0,0,0,0,0,0,3,0,0,0,17294,"","",NA,"",NA,""
"9293","K10649",99,35,0,0,39,14,0,0,57,0,11,30,19503,"","",NA,"","tripartite motif-containing protein 9/67",""
"9294","K10651",0,0,4,0,10,0,0,4,2,4,0,0,17295,"","",NA,"",NA,""
"9295","K10652",0,3,2,0,4,0,0,0,0,5,0,0,11515,"Environmental Information Processing","Signal transduction",4064,"NF-kappa B signaling pathway [PATH:ko04064]","TRIM25	 EFP; tripartite motif-containing protein 25 ","[EC:2.3.2.27]								"
"9296","K10656",57,0,20,0,29,0,0,0,0,27,0,129,15874,"","",NA,"","E3 ubiquitin-protein ligase MARCH1/8 ",""
"9297","K10657",23,0,0,0,0,0,0,0,0,28,31,0,15876,"","",NA,"","E3 ubiquitin-protein ligase MARCH2 ",""
"9298","K10658",23,0,0,0,0,0,0,0,0,28,31,0,15877,"","",NA,"","E3 ubiquitin-protein ligase MARCH3 ",""
"9299","K10659",0,0,0,0,0,0,0,0,48,0,0,0,17296,"","",NA,"",NA,""
"9300","K10660",0,0,0,0,19,0,0,0,0,15,0,0,17297,"","",NA,"",NA,""
"9301","K10661",29,0,0,10,33,11,9,0,37,18,5,0,8556,"Genetic Information Processing","Folding sorting and degradation",4141,"Protein processing in endoplasmic reticulum [PATH:ko04141]","6-Mar	 DOA10; E3 ubiquitin-protein ligase MARCH6 ","[EC:2.3.2.27]								"
"9302","K10662",4,0,0,0,0,2,0,0,0,0,0,0,15878,"","",NA,"","E3 ubiquitin-protein ligase MARCH7 ",""
"9303","K10665",4,0,0,0,0,4,0,0,0,10,0,0,15875,"","",NA,"","E3 ubiquitin-protein ligase MARCH10 ",""
"9304","K10666",0,151,0,72,0,83,0,24,0,64,0,32,8565,"Genetic Information Processing","Folding sorting and degradation",4141,"Protein processing in endoplasmic reticulum [PATH:ko04141]","RNF5; E3 ubiquitin-protein ligase RNF5 ","[EC:2.3.2.27]									"
"9305","K10667",0,0,0,0,14,4,0,47,26,9,0,0,17298,"","",NA,"",NA,""
"9306","K10668",0,0,0,0,0,0,0,0,0,0,98,0,17299,"","",NA,"",NA,""
"9307","K10669",42,111,0,0,27,0,0,105,43,15,188,0,15291,"","",NA,"","2'-phosphotransferase ",""
"9308","K10670",103,313,530,21,413,77,0,1286,908,865,666,1961,16089,"","",NA,"","glycine reductase ",""
"9309","K10671",0,122,272,21,66,0,0,467,311,158,207,645,17300,"","",NA,"",NA,""
"9310","K10672",0,122,272,21,66,0,0,467,311,158,207,645,17301,"","",NA,"",NA,""
"9311","K10674",1046,946,340,242,955,246,177,627,629,772,780,1061,4097,"Metabolism","Amino acid metabolism",260,"Glycine serine and threonine metabolism [PATH:ko00260]","ectD; ectoine hydroxylase ","[EC:1.14.11.-]									"
"9312","K10675",26,26,0,0,19,10,5,10,6,29,34,67,5038,"Metabolism","Metabolism of other amino acids",460,"Cyanoamino acid metabolism [PATH:ko00460]","E4.2.1.66; cyanide hydratase ","[EC:4.2.1.66]									"
"9313","K10676",315,422,87,34,439,145,121,379,249,225,394,189,881,"Metabolism","Overview",1220,"Degradation of aromatic compounds [PATH:ko01220]","tfdB; 2	4-dichlorophenol 6-monooxygenase ","[EC:1.14.13.20]								"
"9314","K10676",315,422,87,34,439,145,121,379,249,225,394,189,7316,"Metabolism","Xenobiotics biodegradation and metabolism",361,"Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]","tfdB; 2	4-dichlorophenol 6-monooxygenase ","[EC:1.14.13.20]								"
"9315","K10677",0,0,0,21,0,0,0,0,0,0,0,73,17302,"","",NA,"",NA,""
"9316","K10678",50,156,14,0,61,42,0,151,39,11,61,60,7406,"Metabolism","Xenobiotics biodegradation and metabolism",633,"Nitrotoluene degradation [PATH:ko00633]","nfsA; nitroreductase ","[EC:1.-.-.-]									"
"9317","K10679",0,10,0,0,7,0,0,28,18,116,71,19,7407,"Metabolism","Xenobiotics biodegradation and metabolism",633,"Nitrotoluene degradation [PATH:ko00633]","nfnB	 nfsB; nitroreductase / dihydropteridine reductase ","[EC:1.-.-.- 1.5.1.34]								"
"9318","K10681",0,0,0,0,7,0,0,14,36,0,8,0,9931,"Environmental Information Processing","Signal transduction",2020,"Two-component system [PATH:ko02020]","saeS; two-component system	 OmpR family	 sensor histidine kinase SaeS ","[EC:2.7.13.3]							"
"9319","K10683",0,14,1,0,2,0,0,52,9,3,3,5,17303,"","",NA,"",NA,""
"9320","K10684",13,0,0,0,0,0,0,16,94,164,131,0,8614,"Genetic Information Processing","Folding sorting and degradation",4120,"Ubiquitin mediated proteolysis [PATH:ko04120]","UBLE1A	 SAE1; ubiquitin-like 1-activating enzyme E1 A ","[EC:6.2.1.45]								"
"9321","K10685",48,3,12,4,82,9,3,34,30,77,58,9,8615,"Genetic Information Processing","Folding sorting and degradation",4120,"Ubiquitin mediated proteolysis [PATH:ko04120]","UBLE1B	 SAE2	 UBA2; ubiquitin-like 1-activating enzyme E1 B ","[EC:6.2.1.45]							"
"9322","K10686",171,54,42,7,275,45,33,152,91,163,151,48,8616,"Genetic Information Processing","Folding sorting and degradation",4120,"Ubiquitin mediated proteolysis [PATH:ko04120]","UBE1C	 UBA3; ubiquitin-activating enzyme E1 C ","[EC:6.2.1.45]								"
"9323","K10687",0,0,10,0,0,0,0,0,10,0,0,0,8623,"Genetic Information Processing","Folding sorting and degradation",4120,"Ubiquitin mediated proteolysis [PATH:ko04120]","UBE2F; ubiquitin-conjugating enzyme E2 F ","[EC:2.3.2.23]									"
"9324","K10688",292,0,90,0,108,0,0,0,0,0,224,30,8639,"Genetic Information Processing","Folding sorting and degradation",4120,"Ubiquitin mediated proteolysis [PATH:ko04120]","UBE2W	 UBC16; ubiquitin-conjugating enzyme E2 W ","[EC:2.3.2.25]								"
"9325","K10689",268,29,12,0,249,49,0,142,0,355,218,18,18854,"","",NA,"","peroxin-4 ",""
"9326","K10690",92,9,0,20,45,38,27,43,42,54,38,63,19622,"","",NA,"","ubiquitin-conjugating enzyme E2, other ",""
"9327","K10691",7,8,1,0,4,0,0,0,2,3,6,0,15895,"","",NA,"","E3 ubiquitin-protein ligase UBR4 ",""
"9328","K10692",0,3,0,0,0,0,0,0,0,0,0,0,17304,"","",NA,"",NA,""
"9329","K10693",10,4,0,2,15,10,0,10,13,3,9,1,15880,"","",NA,"","E3 ubiquitin-protein ligase MYCBP2 ",""
"9330","K10694",76,42,0,0,0,0,0,0,0,42,0,0,15896,"","",NA,"","E3 ubiquitin-protein ligase ZNRF ",""
"9331","K10695",0,0,31,0,41,0,0,0,0,0,54,0,17305,"","",NA,"",NA,""
"9332","K10696",50,45,60,21,65,0,0,15,5,8,1,6,15865,"","",NA,"","E3 ubiquitin-protein ligase BRE1 ",""
"9333","K10697",0,0,0,0,0,0,0,0,0,0,135,0,9929,"Environmental Information Processing","Signal transduction",2020,"Two-component system [PATH:ko02020]","rpaA; two-component system	 OmpR family	 response regulator RpaA							",""
"9334","K10698",8,13,0,7,19,0,5,6,9,4,23,13,8617,"Genetic Information Processing","Folding sorting and degradation",4120,"Ubiquitin mediated proteolysis [PATH:ko04120]","UBE1L	 UBA7; ubiquitin-activating enzyme E1-like ","[EC:6.2.1.45]								"
"9335","K10699",20,10,0,9,35,4,2,36,20,6,10,15,8618,"Genetic Information Processing","Folding sorting and degradation",4120,"Ubiquitin mediated proteolysis [PATH:ko04120]","UBE1L2	 UBA6; ubiquitin-activating enzyme E1-like protein 2 ","[EC:6.2.1.45]								"
"9336","K10701",216,227,113,72,439,79,193,329,276,444,340,703,7431,"Metabolism","Xenobiotics biodegradation and metabolism",642,"Ethylbenzene degradation [PATH:ko00642]","apc; acetophenone carboxylase ","[EC:6.4.1.8]									"
"9337","K10701",216,227,113,72,439,79,193,329,276,444,340,703,832,"Metabolism","Overview",1220,"Degradation of aromatic compounds [PATH:ko01220]","apc; acetophenone carboxylase ","[EC:6.4.1.8]									"
"9338","K10702",372,239,16,4,524,42,49,212,206,243,194,175,786,"Metabolism","Overview",1220,"Degradation of aromatic compounds [PATH:ko01220]","todF; 2-hydroxy-6-oxohepta-2	4-dienoate hydroxylase ","[EC:3.7.1.-]								"
"9339","K10702",372,239,16,4,524,42,49,212,206,243,194,175,7390,"Metabolism","Xenobiotics biodegradation and metabolism",622,"Xylene degradation [PATH:ko00622]","todF; 2-hydroxy-6-oxohepta-2	4-dienoate hydroxylase ","[EC:3.7.1.-]								"
"9340","K10703",87,64,0,0,143,0,56,56,0,0,0,49,3485,"Metabolism","Lipid metabolism",1040,"Biosynthesis of unsaturated fatty acids [PATH:ko01040]","PHS1	 PAS2; very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase ","[EC:4.2.1.134]								"
"9341","K10703",87,64,0,0,143,0,56,56,0,0,0,49,480,"Metabolism","Overview",1212,"Fatty acid metabolism [PATH:ko01212]","PHS1	 PAS2; very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase ","[EC:4.2.1.134]								"
"9342","K10703",87,64,0,0,143,0,56,56,0,0,0,49,2952,"Metabolism","Lipid metabolism",62,"Fatty acid elongation [PATH:ko00062]","PHS1	 PAS2; very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase ","[EC:4.2.1.134]								"
"9343","K10704",603,449,35,173,334,106,395,376,371,569,466,777,19621,"","",NA,"","ubiquitin-conjugating enzyme E2 variant",""
"9344","K10705",3270,2757,1027,528,4096,1270,623,2956,2954,3386,3367,4227,939,"Metabolism","Carbohydrate metabolism",10,"Glycolysis / Gluconeogenesis [PATH:ko00010]","GAPDHS; glyceraldehyde-3-phosphate dehydrogenase	 spermatogenic ","[EC:1.2.1.12]								"
"9345","K10706",160,86,15,0,163,38,43,65,65,91,155,62,19291,"","",NA,"","senataxin ",""
"9346","K10708",0,0,0,0,0,0,0,5,15,0,0,0,17306,"","",NA,"",NA,""
"9347","K10709",0,0,0,0,0,0,0,28,17,0,4,7,17307,"","",NA,"",NA,""
"9348","K10710",66,0,17,0,19,21,6,5,41,23,0,69,16038,"","",NA,"","fructoselysine 6-kinase ",""
"9349","K10711",54,6,6,0,16,19,9,10,48,56,25,167,16101,"","",NA,"","GntR family transcriptional regulator, frlABCD operon transcriptional regulator",""
"9350","K10713",1865,1640,624,166,2469,217,205,2645,2642,2723,2758,2750,2690,"Metabolism","Energy metabolism",680,"Methane metabolism [PATH:ko00680]","fae; 5	6	7	8-tetrahydromethanopterin hydro-lyase ","[EC:4.2.1.147]						"
"9351","K10713",1865,1640,624,166,2469,217,205,2645,2642,2723,2758,2750,239,"Metabolism","Overview",1200,"Carbon metabolism [PATH:ko01200]","fae; 5	6	7	8-tetrahydromethanopterin hydro-lyase ","[EC:4.2.1.147]						"
"9352","K10714",859,687,308,58,546,131,59,486,1012,1056,418,644,240,"Metabolism","Overview",1200,"Carbon metabolism [PATH:ko01200]","mtdB; methylene-tetrahydromethanopterin dehydrogenase ","[EC:1.5.1.-]									"
"9353","K10714",859,687,308,58,546,131,59,486,1012,1056,418,644,2688,"Metabolism","Energy metabolism",680,"Methane metabolism [PATH:ko00680]","mtdB; methylene-tetrahydromethanopterin dehydrogenase ","[EC:1.5.1.-]									"
"9354","K10716",1075,818,81,249,798,390,330,503,867,598,681,1265,19665,"","",NA,"","voltage-gated potassium channel",""
"9355","K10717",31,78,2,10,20,8,0,23,7,0,73,8,6224,"Metabolism","Metabolism of terpenoids and polyketides",908,"Zeatin biosynthesis [PATH:ko00908]","CYP735A; cytokinin trans-hydroxylase									",""
"9356","K10718",32,0,0,0,5,0,0,0,0,9,27,34,6208,"Metabolism","Metabolism of terpenoids and polyketides",981,"Insect hormone biosynthesis [PATH:ko00981]","JHAMT; juvenile hormone acid methyltransferase ","[EC:2.1.1.-]									"
"9357","K10719",94,102,20,48,149,14,26,76,94,99,141,168,6211,"Metabolism","Metabolism of terpenoids and polyketides",981,"Insect hormone biosynthesis [PATH:ko00981]","JHEH; juvenile hormone epoxide hydrolase									",""
"9358","K10720",10,0,0,0,4,3,6,0,14,0,0,0,6217,"Metabolism","Metabolism of terpenoids and polyketides",981,"Insect hormone biosynthesis [PATH:ko00981]","PHM; CYP306A1; ecdysteroid 25-hydroxylase									",""
"9359","K10721",0,0,0,0,0,0,0,9,0,0,0,0,6218,"Metabolism","Metabolism of terpenoids and polyketides",981,"Insect hormone biosynthesis [PATH:ko00981]","DIB; CYP302A1; ecdysteroid 22-hydroxylase									",""
"9360","K10722",0,0,3,0,16,0,0,0,0,7,0,0,6219,"Metabolism","Metabolism of terpenoids and polyketides",981,"Insect hormone biosynthesis [PATH:ko00981]","SAD	 CYP315A1; ecdysteroid 2-hydroxylase								",""
"9361","K10723",14,37,0,0,2,0,0,0,0,3,43,0,6220,"Metabolism","Metabolism of terpenoids and polyketides",981,"Insect hormone biosynthesis [PATH:ko00981]","SHD	 CYP314A1; ecdysone 20-monooxygenase ","[EC:1.14.99.22]								"
"9362","K10725",0,0,0,0,0,0,0,0,57,109,5,0,17308,"","",NA,"",NA,""
"9363","K10726",22,13,5,4,50,4,7,20,22,7,30,47,8908,"Genetic Information Processing","Replication and repair",3030,"DNA replication [PATH:ko03030]","mcm	 cdc21; replicative DNA helicase Mcm ","[EC:3.6.4.-]								"
"9364","K10727",0,0,0,0,0,0,0,35,0,0,5,0,17309,"","",NA,"",NA,""
"9365","K10728",0,0,0,0,12,40,15,0,27,0,13,0,17310,"","",NA,"",NA,""
"9366","K10730",20,10,10,2,30,7,1,6,10,19,21,16,15455,"","",NA,"","ATP-dependent DNA helicase Q4 ",""
"9367","K10731",1,0,0,0,44,0,0,0,0,0,0,0,15812,"","",NA,"","DNA replication regulator SLD3",""
"9368","K10732",205,25,0,0,0,0,0,87,0,0,0,0,16059,"","",NA,"","GINS complex subunit 1",""
"9369","K10733",27,62,9,18,110,17,11,36,10,36,354,3,16060,"","",NA,"","GINS complex subunit 2",""
"9370","K10734",0,0,51,0,0,0,0,0,0,0,30,0,17311,"","",NA,"",NA,""
"9371","K10735",0,0,0,0,0,0,0,0,0,0,117,0,17312,"","",NA,"",NA,""
"9372","K10736",0,0,0,0,97,0,42,0,0,0,5,49,17313,"","",NA,"",NA,""
"9373","K10737",142,46,3,9,72,16,12,10,28,4,41,34,16616,"","",NA,"","minichromosome maintenance protein 8",""
"9374","K10738",13,7,18,9,60,0,8,5,32,35,12,0,16617,"","",NA,"","minichromosome maintenance protein 9",""
"9375","K10739",24,0,0,0,72,0,0,0,5,215,46,49,9016,"Genetic Information Processing","Replication and repair",3420,"Nucleotide excision repair [PATH:ko03420]","RFA2	 RPA2; replication factor A2								",""
"9376","K10739",24,0,0,0,72,0,0,0,5,215,46,49,8936,"Genetic Information Processing","Replication and repair",3030,"DNA replication [PATH:ko03030]","RFA2	 RPA2; replication factor A2								",""
"9377","K10739",24,0,0,0,72,0,0,0,5,215,46,49,9114,"Genetic Information Processing","Replication and repair",3440,"Homologous recombination [PATH:ko03440]","RFA2	 RPA2; replication factor A2								",""
"9378","K10739",24,0,0,0,72,0,0,0,5,215,46,49,9200,"Genetic Information Processing","Replication and repair",3460,"Fanconi anemia pathway [PATH:ko03460]","RFA2	 RPA2; replication factor A2								",""
"9379","K10739",24,0,0,0,72,0,0,0,5,215,46,49,9070,"Genetic Information Processing","Replication and repair",3430,"Mismatch repair [PATH:ko03430]","RFA2	 RPA2; replication factor A2								",""
"9380","K10742",18,0,0,0,5,3,0,4,2,2,17,0,8915,"Genetic Information Processing","Replication and repair",3030,"DNA replication [PATH:ko03030]","DNA2; DNA replication ATP-dependent helicase Dna2 ","[EC:3.6.4.12]									"
"9381","K10743",24,31,0,44,46,0,0,13,60,46,40,116,8942,"Genetic Information Processing","Replication and repair",3030,"DNA replication [PATH:ko03030]","RNASEH2A; ribonuclease H2 subunit A ","[EC:3.1.26.4]									"
"9382","K10745",0,0,79,0,210,240,0,0,0,0,0,0,8944,"Genetic Information Processing","Replication and repair",3030,"DNA replication [PATH:ko03030]","RNASEH2C; ribonuclease H2 subunit C									",""
"9383","K10746",28,25,10,0,18,0,4,7,5,0,0,13,9068,"Genetic Information Processing","Replication and repair",3430,"Mismatch repair [PATH:ko03430]","EXO1; exonuclease 1 ","[EC:3.1.-.-]									"
"9384","K10747",544,583,240,147,1233,400,102,934,1041,682,689,1816,9033,"Genetic Information Processing","Replication and repair",3420,"Nucleotide excision repair [PATH:ko03420]","LIG1; DNA ligase 1 ","[EC:6.5.1.1 6.5.1.6 6.5.1.7]									"
"9385","K10747",544,583,240,147,1233,400,102,934,1041,682,689,1816,8983,"Genetic Information Processing","Replication and repair",3410,"Base excision repair [PATH:ko03410]","LIG1; DNA ligase 1 ","[EC:6.5.1.1 6.5.1.6 6.5.1.7]									"
"9386","K10747",544,583,240,147,1233,400,102,934,1041,682,689,1816,8917,"Genetic Information Processing","Replication and repair",3030,"DNA replication [PATH:ko03030]","LIG1; DNA ligase 1 ","[EC:6.5.1.1 6.5.1.6 6.5.1.7]									"
"9387","K10747",544,583,240,147,1233,400,102,934,1041,682,689,1816,9077,"Genetic Information Processing","Replication and repair",3430,"Mismatch repair [PATH:ko03430]","LIG1; DNA ligase 1 ","[EC:6.5.1.1 6.5.1.6 6.5.1.7]									"
"9388","K10750",12,0,1,5,46,0,0,5,0,10,17,32,15621,"","",NA,"","chromatin assembly factor 1 subunit A",""
"9389","K10751",82,141,99,7,280,2,0,24,70,0,228,76,15622,"","",NA,"","chromatin assembly factor 1 subunit B",""
"9390","K10752",42,19,0,0,11,15,5,52,23,37,68,0,16149,"","",NA,"","histone-binding protein RBBP4",""
"9391","K10754",210,192,46,41,262,62,35,102,134,187,195,283,8939,"Genetic Information Processing","Replication and repair",3030,"DNA replication [PATH:ko03030]","RFC1; replication factor C subunit 1									",""
"9392","K10754",210,192,46,41,262,62,35,102,134,187,195,283,9030,"Genetic Information Processing","Replication and repair",3420,"Nucleotide excision repair [PATH:ko03420]","RFC1; replication factor C subunit 1									",""
"9393","K10754",210,192,46,41,262,62,35,102,134,187,195,283,9064,"Genetic Information Processing","Replication and repair",3430,"Mismatch repair [PATH:ko03430]","RFC1; replication factor C subunit 1									",""
